Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2022-06-25,Kmart Tyre & Auto Service ,21,0,559,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-06-25,Chemist Warehouse ,47,0,512,Expense,Personal,Health & Medical,DR
2022-06-26,Adairs ,43,0,469,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-06-27,Who Gives A Crap ,11,0,458,Expense,Household,Groceries,DR
2022-07-01,Monthly Income,0,6000,6458,Income,Income,Wages,CR
2022-07-02,Supercheap Auto ,201,0,6257,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-02,David Jones ,47,0,6210,Expense,Personal,Clothing & Accessories,DR
2022-07-03,AGL Energy ,380,0,5830,Expense,Household,Utilities,DR
2022-07-03,Eau De Vie ,280,0,5550,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-07-04,Campion Education ,57,0,5493,Expense,Personal,Children & Family,DR
2022-07-05,Origin Energy ,262,0,5231,Expense,Household,Utilities,DR
2022-07-07,Australian Veterinary Association ,86,0,5145,Expense,Household,Pets,DR
2022-07-08,Gold's Gym ,225,0,4920,Expense,Personal,Fitness & Wellbeing,DR
2022-07-08,MyCar Tyre & Auto ,46,0,4874,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-08,Adairs ,399,0,4475,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-07-08, EnergyAustralia ,259,0,4216,Expense,Household,Utilities,DR
2022-07-08,BP ,85,0,4131,Expense,Transport,Fuel,DR
2022-07-08,Green Slip Insurance ,55,0,4076,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-11,Zarraffa's Coffee ,88,0,3988,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-07-11,Budget Direct Car Insurance ,309,0,3679,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-12,Woolworths ,50,0,3629,Expense,Household,Groceries,DR
2022-07-12,Priceline Pharmacy ,77,0,3552,Expense,Personal,Health & Medical,DR
2022-07-12,Anytime Fitness ,311,0,3241,Expense,Personal,Fitness & Wellbeing,DR
2022-07-13,Zone Bowling ,24,0,3217,Expense,Leisure & Lifestyle,Entertainment,DR
2022-07-13, Ray White Real Estate ,133,0,3084,Expense,Personal,Life Admin,DR
2022-07-14,NRMA Roadside Assistance ,247,0,2837,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-14,National Hearing Care ,98,0,2739,Expense,Personal,Health & Medical,DR
2022-07-15,Payday Advance ,131,0,2608,Income,Income,Other Income,DR
2022-07-17,Chiropractor ,157,0,2451,Expense,Personal,Health & Medical,DR
2022-07-17,Bunnings Warehouse ,118,0,2333,Expense,Household,Maintenance & Improvements,DR
2022-07-17,Sea Life Aquarium ,220,0,2113,Expense,Leisure & Lifestyle,Entertainment,DR
2022-07-18,Palace Cinemas ,128,0,1985,Expense,Leisure & Lifestyle,Entertainment,DR
2022-07-18, EnergyAustralia ,129,0,1856,Expense,Household,Utilities,DR
2022-07-18,Cookie ,151,0,1705,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-07-18,Goodstart Early Learning ,47,0,1658,Expense,Personal,Children & Family,DR
2022-07-18,Music Academy ,153,0,1505,Expense,Leisure & Lifestyle,Hobbies,DR
2022-07-19,Sunburn Swimwear ,45,0,1460,Expense,Personal,Clothing & Accessories,DR
2022-07-19,Ballet Schools ,5,0,1455,Expense,Personal,Fitness & Wellbeing,DR
2022-07-19,Ultra Tune ,37,0,1418,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-21,AMF Bowling ,61,0,1357,Expense,Leisure & Lifestyle,Entertainment,DR
2022-07-22,Repco ,91,0,1266,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-23,Eat Street Northshore ,58,0,1208,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-07-23,Fernwood Fitness ,54,0,1154,Expense,Personal,Fitness & Wellbeing,DR
2022-07-24,NRMA Roadside Assistance ,109,0,1045,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-25,Endota Spa ,83,0,962,Expense,Personal,Fitness & Wellbeing,DR
2022-07-25,Kmart Tyre & Auto Service ,9,0,953,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-07-25,Hobart Brewing Company ,80,0,873,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-07-25,Anytime Fitness ,59,0,814,Expense,Personal,Fitness & Wellbeing,DR
2022-07-25,The Coffee Club ,76,0,738,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-07-26,CommSec Share Trading Gains ,42,0,696,Income,Income,Investments,DR
2022-07-27,Eat Street Northshore ,60,0,636,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-07-27,McDonald’s ,24,0,612,Expense,Leisure & Lifestyle,Takeaway,DR
2022-07-28,Tabcorp ,27,0,585,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2022-07-28, The Good Guys ,14,0,571,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-07-28,Sunnybank Hotel ,48,0,523,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-08-01,Monthly Income,0,6000,6523,Income,Income,Wages,CR
2022-08-02,South East Water ,408,0,6115,Expense,Household,Utilities,DR
2022-08-02,Child Support Agency Deposit ,71,0,6044,Income,Income,Other Income,DR
2022-08-03,Jetts Fitness ,305,0,5739,Expense,Personal,Fitness & Wellbeing,DR
2022-08-04,Witchery ,279,0,5460,Expense,Personal,Clothing & Accessories,DR
2022-08-04,Caltex Woolworths ,353,0,5107,Expense,Transport,Fuel,DR
2022-08-04,VicRoads ,383,0,4724,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-08-06,Payday Advance ,230,0,4494,Income,Income,Other Income,DR
2022-08-06,Interest Payment from Commonwealth Bank ,158,0,4336,Income,Income,Investments,DR
2022-08-06,BrewDog ,428,0,3908,Expense,Leisure & Lifestyle,Alcohol,DR
2022-08-07,The Espy ,211,0,3697,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-08-08,ABC Reading Eggs ,115,0,3582,Expense,Personal,Education,DR
2022-08-08,AGL Energy ,176,0,3406,Expense,Household,Utilities,DR
2022-08-09,Pizza Hut ,131,0,3275,Expense,Leisure & Lifestyle,Takeaway,DR
2022-08-09,Bridgestone Select ,315,0,2960,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-08-09,Fernwood Fitness ,72,0,2888,Expense,Personal,Fitness & Wellbeing,DR
2022-08-09,Fitness First ,234,0,2654,Expense,Personal,Fitness & Wellbeing,DR
2022-08-10,Shell V Power,138,0,2516,Expense,Transport,Fuel,DR
2022-08-10, BSA Ltd ,115,0,2401,Expense,Household,Maintenance & Improvements,DR
2022-08-11,Sunburn Swimwear ,154,0,2247,Expense,Personal,Clothing & Accessories,DR
2022-08-12, Brisbane City Council ,88,0,2159,Expense,Household,Rates & Insurance,DR
2022-08-13,The Body Shop ,62,0,2097,Expense,Personal,Hair & Beauty,DR
2022-08-13,Sea Kayak Tours ,14,0,2083,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-08-14,Uber ,45,0,2038,Expense,Transport,Taxies & Share Cars,DR
2022-08-14,Salary Deposit from Woolworths Group ,80,0,1958,Income,Income,Wages,DR
2022-08-14,Flight Centre ,176,0,1782,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-08-15,Kmart ,124,0,1658,Expense,Personal,Children & Family,DR
2022-08-15,Rebel Sport ,42,0,1616,Expense,Personal,Fitness & Wellbeing,DR
2022-08-16,Music Academy ,140,0,1476,Expense,Leisure & Lifestyle,Hobbies,DR
2022-08-16,VicRoads ,58,0,1418,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-08-16,Uber ,31,0,1387,Expense,Transport,Taxies & Share Cars,DR
2022-08-18,Jetts Fitness ,138,0,1249,Expense,Personal,Fitness & Wellbeing,DR
2022-08-19,Upwork Freelancer Payment ,26,0,1223,Income,Income,Other Income,DR
2022-08-22,Local Fish and Chips ,114,0,1109,Expense,Leisure & Lifestyle,Takeaway,DR
2022-08-23,Autobarn ,11,0,1098,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-08-24,Sea Life Aquarium ,70,0,1028,Expense,Leisure & Lifestyle,Entertainment,DR
2022-08-25,Priceline Pharmacy ,97,0,931,Expense,Personal,Health & Medical,DR
2022-08-26,Caltex ,40,0,891,Expense,Transport,Fuel,DR
2022-08-26,Myer ,59,0,832,Expense,Personal,Clothing & Accessories,DR
2022-08-26,Ladbrokes ,49,0,783,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2022-08-26,Sea Life Aquarium ,22,0,761,Expense,Leisure & Lifestyle,Entertainment,DR
2022-08-27,Woolworths ,16,0,745,Expense,Household,Groceries,DR
2022-08-27,Woolworths ,6,0,739,Expense,Household,Groceries,DR
2022-08-27,Service NSW ,12,0,727,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-08-28, Jim's Mowing ,27,0,700,Expense,Household,Maintenance & Improvements,DR
2022-08-28,Chinatown Night Market ,28,0,672,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-08-28,Westpac Dividend Deposit ,29,0,643,Income,Income,Investments,DR
2022-09-01,Monthly Income,0,6000,6643,Income,Income,Wages,CR
2022-09-03,Little Athletics ,81,0,6562,Expense,Personal,Fitness & Wellbeing,DR
2022-09-05,Jetts Fitness ,646,0,5916,Expense,Personal,Fitness & Wellbeing,DR
2022-09-06,Little Athletics ,165,0,5751,Expense,Personal,Fitness & Wellbeing,DR
2022-09-06,Bridgestone Select ,532,0,5219,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-09-07,The Ivy ,274,0,4945,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-09-09,JB HiFi,236,0,4709,Expense,Leisure & Lifestyle,Electronics,DR
2022-09-12,Optometrist ,231,0,4478,Expense,Personal,Health & Medical,DR
2022-09-13,Kmart Tyre & Auto Service ,126,0,4352,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-09-13,The Espy ,65,0,4287,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-09-14,Tennis Australia ,154,0,4133,Expense,Personal,Fitness & Wellbeing,DR
2022-09-16,Sea Kayak Tours ,303,0,3830,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-09-16,Kayo Sports ,22,0,3808,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-09-16,Sunnybank Hotel ,347,0,3461,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-09-19,Caltex Woolworths ,301,0,3160,Expense,Transport,Fuel,DR
2022-09-19,The Good Guys ,284,0,2876,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-09-20,Physiotherapy Clinic ,8,0,2868,Expense,Personal,Health & Medical,DR
2022-09-21, Rentokil ,215,0,2653,Expense,Household,Maintenance & Improvements,DR
2022-09-22,The Iconic ,59,0,2594,Expense,Personal,Clothing & Accessories,DR
2022-09-23,Kmart Tyre & Auto Service ,247,0,2347,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-09-25,Greencross Vets ,79,0,2268,Expense,Household,Pets,DR
2022-09-27,Zarraffa's Coffee ,43,0,2225,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-09-27, Commonwealth Bank ,108,0,2117,Expense,Household,Rent & Mortgage,DR
2022-10-01,Monthly Income,0,6000,8117,Income,Income,Wages,CR
2022-10-02,Westpac Dividend Deposit ,203,0,7914,Income,Income,Investments,DR
2022-10-03,Beacon Lighting ,109,0,7805,Expense,Household,Maintenance & Improvements,DR
2022-10-03,Audible ,98,0,7707,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-10-04,BP ,531,0,7176,Expense,Transport,Fuel,DR
2022-10-06,Dymocks ,367,0,6809,Expense,Leisure & Lifestyle,Hobbies,DR
2022-10-07, Jim's Mowing ,5,0,6804,Expense,Household,Maintenance & Improvements,DR
2022-10-07,Physiotherapy Clinic ,515,0,6289,Expense,Personal,Health & Medical,DR
2022-10-09,Guzman y Gomez ,397,0,5892,Expense,Leisure & Lifestyle,Takeaway,DR
2022-10-10,Big W ,265,0,5627,Expense,Personal,Children & Family,DR
2022-10-11,Big W ,518,0,5109,Expense,Personal,Children & Family,DR
2022-10-11,Amazon Prime ,324,0,4785,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-10-11,The Athlete's Foot ,461,0,4324,Expense,Personal,Clothing & Accessories,DR
2022-10-11,Optometrist ,229,0,4095,Expense,Personal,Health & Medical,DR
2022-10-11,Acupuncture Clinic ,280,0,3815,Expense,Personal,Health & Medical,DR
2022-10-12,The Espy ,227,0,3588,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-10-12,Harris Farm Markets ,20,0,3568,Expense,Household,Groceries,DR
2022-10-12,Ladbrokes ,96,0,3472,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2022-10-13,Menulog ,54,0,3418,Expense,Leisure & Lifestyle,Takeaway,DR
2022-10-14,Supercheap Auto ,90,0,3328,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-10-14,Binge ,27,0,3301,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-10-14,Campion Education ,276,0,3025,Expense,Personal,Children & Family,DR
2022-10-15,The Baxter Inn ,143,0,2882,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-10-15,The Victory Hotel ,119,0,2763,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-10-15,The Baxter Inn ,133,0,2630,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-10-15,Billabong ,181,0,2449,Expense,Personal,Clothing & Accessories,DR
2022-10-17, Jim’s Building Inspections ,144,0,2305,Expense,Household,Maintenance & Improvements,DR
2022-10-18,Supercheap Auto ,227,0,2078,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-10-19,Childcare Payments ,22,0,2056,Expense,Personal,Children & Family,DR
2022-10-20,Kmart ,202,0,1854,Expense,Personal,Children & Family,DR
2022-10-20,MyCar Tyre & Auto ,132,0,1722,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-10-20,Car Wash Cafe ,149,0,1573,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-10-21, Commonwealth Bank ,44,0,1529,Expense,Household,Rent & Mortgage,DR
2022-10-21,Harvey Norman ,38,0,1491,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-10-21,Rental Deposit from RealEstate.com.au ,15,0,1476,Income,Income,Other Income,DR
2022-10-22,F45 Training ,67,0,1409,Expense,Personal,Fitness & Wellbeing,DR
2022-10-23,Petbarn ,125,0,1284,Expense,Household,Pets,DR
2022-10-25,BrewDog ,56,0,1228,Expense,Leisure & Lifestyle,Alcohol,DR
2022-10-25,Fitness First ,79,0,1149,Expense,Personal,Fitness & Wellbeing,DR
2022-10-27,ABC Reading Eggs ,100,0,1049,Expense,Personal,Education,DR
2022-10-27,Stan ,26,0,1023,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-11-01,Monthly Income,0,6000,7023,Income,Income,Wages,CR
2022-11-03,Rebel Sport ,702,0,6321,Expense,Personal,Fitness & Wellbeing,DR
2022-11-04,Pathology Lab ,396,0,5925,Expense,Personal,Health & Medical,DR
2022-11-04,The Espy ,332,0,5593,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-11-04,Repco ,397,0,5196,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-11-05,Audible ,423,0,4773,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-11-05,Bulk Billing Doctor ,220,0,4553,Expense,Personal,Health & Medical,DR
2022-11-05,Little Athletics ,415,0,4138,Expense,Personal,Fitness & Wellbeing,DR
2022-11-06,F45 Training ,273,0,3865,Expense,Personal,Fitness & Wellbeing,DR
2022-11-07,BrewDog ,248,0,3617,Expense,Leisure & Lifestyle,Alcohol,DR
2022-11-07,Netflix ,57,0,3560,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-11-07,Green Slip Insurance ,344,0,3216,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-11-08,Fernwood Fitness ,102,0,3114,Expense,Personal,Fitness & Wellbeing,DR
2022-11-09,Karate for Kids ,229,0,2885,Expense,Personal,Fitness & Wellbeing,DR
2022-11-09,Centrelink JobSeeker Payment ,190,0,2695,Income,Income,Other Income,DR
2022-11-10,National Hearing Care ,126,0,2569,Expense,Personal,Health & Medical,DR
2022-11-11,MyCar Tyre & Auto ,42,0,2527,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-11-11,KU Children's Services ,122,0,2405,Expense,Personal,Children & Family,DR
2022-11-12,Pathology Lab ,159,0,2246,Expense,Personal,Health & Medical,DR
2022-11-13,Scouts Australia ,164,0,2082,Expense,Leisure & Lifestyle,Hobbies,DR
2022-11-14,Mathnasium ,18,0,2064,Expense,Personal,Education,DR
2022-11-14,Tennis Australia ,77,0,1987,Expense,Personal,Fitness & Wellbeing,DR
2022-11-15,Cookie ,130,0,1857,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-11-16,Coles ,6,0,1851,Expense,Household,Groceries,DR
2022-11-16,Apple Music ,117,0,1734,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-11-17, BSA Ltd ,38,0,1696,Expense,Household,Maintenance & Improvements,DR
2022-11-19,Optus ,110,0,1586,Expense,Personal,Mobile Phone,DR
2022-11-19,Disney+ ,108,0,1478,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-11-19,McDonald’s ,89,0,1389,Expense,Leisure & Lifestyle,Takeaway,DR
2022-11-20,Gold's Gym ,86,0,1303,Expense,Personal,Fitness & Wellbeing,DR
2022-11-21,NRMA Roadside Assistance ,66,0,1237,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-11-21,Specsavers ,107,0,1130,Expense,Personal,Health & Medical,DR
2022-11-21,Soccer Clubs ,5,0,1125,Expense,Personal,Fitness & Wellbeing,DR
2022-11-22,Ladbrokes ,39,0,1086,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2022-11-23,Pizza Hut ,33,0,1053,Expense,Leisure & Lifestyle,Takeaway,DR
2022-11-24,Chinatown Night Market ,57,0,996,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-11-25,Flight Centre ,75,0,921,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-11-25,Taronga Zoo ,76,0,845,Expense,Leisure & Lifestyle,Entertainment,DR
2022-11-25,Coles Express ,52,0,793,Expense,Transport,Fuel,DR
2022-11-27,Health Food Store ,76,0,717,Expense,Personal,Fitness & Wellbeing,DR
2022-11-27,Endota Spa ,64,0,653,Expense,Personal,Fitness & Wellbeing,DR
2022-11-28, BSA Ltd ,40,0,613,Expense,Household,Maintenance & Improvements,DR
2022-11-28,Sea Kayak Tours ,50,0,563,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-12-01,Monthly Income,0,6000,6563,Income,Income,Wages,CR
2022-12-02,Chiropractor ,58,0,6505,Expense,Personal,Health & Medical,DR
2022-12-02, Jim's Mowing ,582,0,5923,Expense,Household,Maintenance & Improvements,DR
2022-12-03,The Espy ,71,0,5852,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-12-04,Payday Advance ,6,0,5846,Income,Income,Other Income,DR
2022-12-06,Hobart Brewing Company ,321,0,5525,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-12-07,Witchery ,393,0,5132,Expense,Personal,Clothing & Accessories,DR
2022-12-07,Billabong ,150,0,4982,Expense,Personal,Clothing & Accessories,DR
2022-12-07, Rentokil ,459,0,4523,Expense,Household,Maintenance & Improvements,DR
2022-12-12,PayPal Transfer from Sale ,434,0,4089,Income,Income,Other Income,DR
2022-12-14,Kmart Tyre & Auto Service ,316,0,3773,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-12-17,Chinatown Night Market ,151,0,3622,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-12-18,Telstra ,53,0,3569,Expense,Personal,Mobile Phone,DR
2022-12-18,Endota Spa ,248,0,3321,Expense,Personal,Fitness & Wellbeing,DR
2022-12-18,Surf Dive 'n Ski ,106,0,3215,Expense,Personal,Clothing & Accessories,DR
2022-12-19,Origin Energy ,275,0,2940,Expense,Household,Utilities,DR
2022-12-21,Anytime Fitness ,253,0,2687,Expense,Personal,Fitness & Wellbeing,DR
2022-12-22,Hungry Jack’s ,25,0,2662,Expense,Leisure & Lifestyle,Takeaway,DR
2022-12-22,Harvey Norman ,69,0,2593,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-12-23,Beachside Caravan Park ,44,0,2549,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-12-23,Target ,138,0,2411,Expense,Personal,Clothing & Accessories,DR
2022-12-24, Brisbane City Council ,120,0,2291,Expense,Household,Rates & Insurance,DR
2022-12-24,Massage Therapy Center ,20,0,2271,Expense,Personal,Health & Medical,DR
2022-12-24,Rooftop Bar ,53,0,2218,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-12-24,Palace Cinemas ,199,0,2019,Expense,Leisure & Lifestyle,Entertainment,DR
2022-12-25,Palace Cinemas ,164,0,1855,Expense,Leisure & Lifestyle,Entertainment,DR
2022-12-25,Lorna Jane ,145,0,1710,Expense,Personal,Clothing & Accessories,DR
2022-12-26,Scouts Australia ,69,0,1641,Expense,Leisure & Lifestyle,Hobbies,DR
2022-12-26,Chinatown Night Market ,121,0,1520,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-12-27,Ballet Schools ,126,0,1394,Expense,Personal,Fitness & Wellbeing,DR
2022-12-27,Coles ,39,0,1355,Expense,Household,Groceries,DR
2022-12-27,Pathology Lab ,90,0,1265,Expense,Personal,Health & Medical,DR
2022-12-27,Spotlight ,46,0,1219,Expense,Leisure & Lifestyle,Hobbies,DR
2023-01-01,Monthly Income,0,6000,7219,Income,Income,Wages,CR
2023-01-02,Gold's Gym ,345,0,6874,Expense,Personal,Fitness & Wellbeing,DR
2023-01-02,Autobarn ,528,0,6346,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-02,Service NSW ,232,0,6114,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-03,Spotify ,581,0,5533,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-01-03,Bridgestone Select ,422,0,5111,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-03,Guardian Childcare & Education ,278,0,4833,Expense,Personal,Children & Family,DR
2023-01-04,Fitness First ,402,0,4431,Expense,Personal,Fitness & Wellbeing,DR
2023-01-05,Dan Murphy’s ,330,0,4101,Expense,Leisure & Lifestyle,Alcohol,DR
2023-01-05,Fernwood Fitness ,232,0,3869,Expense,Personal,Fitness & Wellbeing,DR
2023-01-07,AustralianSuper Pension ,237,0,3632,Income,Income,Other Income,DR
2023-01-08,NRMA Roadside Assistance ,210,0,3422,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-08,BP ,202,0,3220,Expense,Transport,Fuel,DR
2023-01-09,AGL Energy ,107,0,3113,Expense,Household,Utilities,DR
2023-01-09,BP ,149,0,2964,Expense,Transport,Fuel,DR
2023-01-10,Harris Farm Markets ,185,0,2779,Expense,Household,Groceries,DR
2023-01-10,IKEA ,178,0,2601,Expense,Household,Maintenance & Improvements,DR
2023-01-11,National Hearing Care ,108,0,2493,Expense,Personal,Health & Medical,DR
2023-01-11,Car Wash Cafe ,191,0,2302,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-11,Harvey Norman ,96,0,2206,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-01-11, Jim's Mowing ,32,0,2174,Expense,Household,Maintenance & Improvements,DR
2023-01-11,Ultra Tune ,146,0,2028,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-12,BrewDog ,131,0,1897,Expense,Leisure & Lifestyle,Alcohol,DR
2023-01-12,Audible ,179,0,1718,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-01-12,KU Children's Services ,141,0,1577,Expense,Personal,Children & Family,DR
2023-01-13,Cookie ,66,0,1511,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-01-14, Meriton Apartments ,83,0,1428,Expense,Household,Rates & Insurance,DR
2023-01-15,Culture Kings ,26,0,1402,Expense,Personal,Clothing & Accessories,DR
2023-01-15,SEQTA ,29,0,1373,Expense,Personal,Education,DR
2023-01-16,Ultra Tune ,28,0,1345,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-01-18,Quay Restaurant ,90,0,1255,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-01-19,JB HiFi,79,0,1176,Expense,Leisure & Lifestyle,Electronics,DR
2023-01-19,Apple Music ,28,0,1148,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-01-20, Jim’s Building Inspections ,109,0,1039,Expense,Household,Maintenance & Improvements,DR
2023-01-20,Rip Curl ,66,0,973,Expense,Personal,Clothing & Accessories,DR
2023-01-21,The Australian ,46,0,927,Expense,Personal,Education,DR
2023-01-21,Timezone ,83,0,844,Expense,Leisure & Lifestyle,Entertainment,DR
2023-01-21,Village Cinemas ,11,0,833,Expense,Leisure & Lifestyle,Entertainment,DR
2023-01-21,VetLove ,63,0,770,Expense,Household,Pets,DR
2023-01-21,Montessori Schools ,35,0,735,Expense,Personal,Education,DR
2023-01-22,Binge ,33,0,702,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-01-22,PayPal Transfer from Sale ,22,0,680,Income,Income,Other Income,DR
2023-01-22, NSW Land Registry Services ,12,0,668,Expense,Personal,Life Admin,DR
2023-01-23,AustralianSuper Pension ,47,0,621,Income,Income,Other Income,DR
2023-01-24,Boost Juice Bars ,18,0,603,Expense,Leisure & Lifestyle,Takeaway,DR
2023-01-24,Local Hospital ,18,0,585,Expense,Personal,Health & Medical,DR
2023-01-24,Payday Advance ,57,0,528,Income,Income,Other Income,DR
2023-01-24,Beachfront Markets ,27,0,501,Expense,Personal,Clothing & Accessories,DR
2023-01-24, Brisbane City Council ,42,0,459,Expense,Household,Rates & Insurance,DR
2023-01-25,Guzman y Gomez ,16,0,443,Expense,Leisure & Lifestyle,Takeaway,DR
2023-01-25,Centrelink JobSeeker Payment ,26,0,417,Income,Income,Other Income,DR
2023-01-25,Sunburn Swimwear ,18,0,399,Expense,Personal,Clothing & Accessories,DR
2023-01-25,EnergyAustralia ,28,0,371,Expense,Household,Utilities,DR
2023-01-25,Origin Energy ,38,0,333,Expense,Household,Utilities,DR
2023-01-25,Barbeques Galore ,24,0,309,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-01-26,AGL Energy ,18,0,291,Expense,Household,Utilities,DR
2023-01-26,Big W ,12,0,279,Expense,Personal,Children & Family,DR
2023-01-27,Harris Farm Markets ,28,0,251,Expense,Household,Groceries,DR
2023-01-28,Apple Store ,8,0,243,Expense,Leisure & Lifestyle,Electronics,DR
2023-01-28,F45 Training ,22,0,221,Expense,Personal,Fitness & Wellbeing,DR
2023-01-28,Grill’d ,12,0,209,Expense,Leisure & Lifestyle,Takeaway,DR
2023-02-01,Monthly Income,0,6000,6209,Income,Income,Wages,CR
2023-02-07,Apple Store ,389,0,5820,Expense,Leisure & Lifestyle,Electronics,DR
2023-02-09,Liquorland ,257,0,5563,Expense,Leisure & Lifestyle,Alcohol,DR
2023-02-09,AMF Bowling ,397,0,5166,Expense,Leisure & Lifestyle,Entertainment,DR
2023-02-10,Dymocks ,64,0,5102,Expense,Leisure & Lifestyle,Hobbies,DR
